,League_x,playerId,NewName_x,teamName_x,positionText_x,Apps_x,Sub on_x,Minutes played_x,Rating_x,Goals total_x,Assists total_x,Yellow cards_x,Red cards_x,Shots_x,MOTM_x,Pass success rate_x,Tackles_x,Interceptions_x,Fouls_x,Offsides won_x,Clearances_x,Dribbled_x,Blocks_x,Keypasses_x,Dribbles won_x,Fouls given_x,Offsides given_x,Dispossessed_x,Turnovers_x,Passes_x,Accurate crosses_x,Accurate long passes_x,Accurate through balls_x,Challenges lost_x,Saves (six yard box)_x,Saves (penalty area)_x,Saves (out of the box)_x,Saves total_x,Shots (six yard box)_x,Shots (penalty area)_x,Shots (outside of the box)_x,Shots total_x,Shots open play_x,Shots set piece_x,Shots on target_x,Shots off target_x,Shots on post_x,Shots blocked_x,Shots header_x,Goal (six yard box)_x,Goal (penalty area)_x,Goal (outside of the box)_x,Goals_x,Goal open play_x,Goals set piece_x,Goals head_x,Dribbles lost_x,Dribbles total_x,Aerials lost_x,Aerias total_x,Aerials won_x,Assists_x,Year_x,Apps_y,Sub on_y,Minutes played_y,Rating_y,Goals total_y,Assists total_y,Yellow cards_y,Red cards_y,Shots_y,MOTM_y,Pass success rate_y,Tackles_y,Interceptions_y,Fouls_y,Offsides won_y,Clearances_y,Dribbled_y,Blocks_y,Keypasses_y,Dribbles won_y,Fouls given_y,Offsides given_y,Dispossessed_y,Turnovers_y,Passes_y,Accurate crosses_y,Accurate long passes_y,Accurate through balls_y,Challenges lost_y,Saves (six yard box)_y,Saves (penalty area)_y,Saves (out of the box)_y,Saves total_y,Shots (six yard box)_y,Shots (penalty area)_y,Shots (outside of the box)_y,Shots total_y,Shots open play_y,Shots set piece_y,Shots on target_y,Shots off target_y,Shots on post_y,Shots blocked_y,Shots header_y,Goal (six yard box)_y,Goal (penalty area)_y,Goal (outside of the box)_y,Goals_y,Goal open play_y,Goals set piece_y,Goals head_y,Dribbles lost_y,Dribbles total_y,Aerials lost_y,Aerias total_y,Aerials won_y,Assists_y,Year_y,Apps,Sub on,Minutes played,Rating,Goals total,Assists total,Yellow cards,Red cards,Shots,MOTM,Pass success rate,Tackles,Interceptions,Fouls,Offsides won,Clearances,Dribbled,Blocks,Keypasses,Dribbles won,Fouls given,Offsides given,Dispossessed,Turnovers,Passes,Accurate crosses,Accurate long passes,Accurate through balls,Challenges lost,Saves (six yard box),Saves (penalty area),Saves (out of the box),Saves total,Shots (six yard box),Shots (penalty area),Shots (outside of the box),Shots total,Shots open play,Shots set piece,Shots on target,Shots off target,Shots on post,Shots blocked,Shots header,Goal (six yard box),Goal (penalty area),Goal (outside of the box),Goals,Goal open play,Goals set piece,Goals head,Dribbles lost,Dribbles total,Aerials lost,Aerias total,Aerials won,Assists,Year
10970,German 2 Bundesliga,103477,M. Prietl,Arminia Bielefeld,Midfielder,25,0,2214,6.8836,3,1,9,0,0.76,0,87.93103448,2.4,1.12,1.28,0.04,0.84,1.2,0.24,0.36,0.6,0.36,0.04,0.44,1.0,46.4,0.0,2.56,0.04,1.2,0.0,0.0,0.0,0.0,0.04,0.36,0.36,0.76,0.4,0.36,0.2,0.28,0.0,0.28,0.16,0.0,0.12,0.0,0.12,0.0,0.12,0.04,0.32,0.92,1.96,3.48,1.52,0.04,2021,32.0,0.0,2813.0,6.6940625,0.0,2.0,5.0,0.0,0.65625,0.0,81.94690265,2.375,1.53125,1.21875,0.0625,1.21875,1.15625,0.28125,0.46875,0.375,0.46875,0.0,0.65625,0.71875,35.3125,0.03125,1.625,0.0,1.15625,0.0,0.0,0.0,0.0,0.125,0.34375,0.1875,0.65625,0.40625,0.25,0.125,0.375,0.0,0.15625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.53125,1.5625,3.65625,2.09375,0.0625,2020.0,32.0,0.0,2880.0,6.8634375,0.0,3.0,5.0,0.0,0.71875,0.0,74.28861789,2.65625,1.5,1.375,0.0,1.03125,0.8125,0.03125,0.71875,0.53125,0.40625,0.03125,0.90625,1.1875,30.75,0.03125,0.65625,0.0,0.8125,0.0,0.0,0.0,0.0,0.0625,0.28125,0.375,0.71875,0.5,0.21875,0.09375,0.4375,0.03125,0.1875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.15625,2.6875,5.5,2.8125,0.09375,2019.0
10971,German 2 Bundesliga,328430,A. Sørensen,Nuernberg,Defender,20,1,1692,6.8795,4,0,4,2,0.7,0,81.28031038,1.85,1.7,1.35,0.7,3.35,0.4,0.65,0.35,0.05,0.75,0.0,0.15,0.5,51.55,0.05,5.6,0.0,0.4,0.0,0.0,0.0,0.0,0.05,0.5,0.15,0.7,0.0,0.7,0.25,0.25,0.0,0.2,0.4,0.05,0.1,0.05,0.2,0.0,0.2,0.1,0.0,0.05,3.05,6.25,3.2,0.0,2021,27.0,0.0,2430.0,6.96,0.0,2.0,5.0,0.0,0.703703704,0.0,68.36734694,1.814814815,1.555555556,1.481481481,0.666666667,5.888888889,0.444444444,0.777777778,0.259259259,0.074074074,0.518518519,0.0,0.222222222,0.407407407,32.66666667,0.037037037,4.37037037,0.074074074,0.444444444,0.0,0.0,0.0,0.0,0.111111111,0.296296296,0.296296296,0.703703704,0.0,0.703703704,0.222222222,0.407407407,0.0,0.074074074,0.296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037,0.111111111,3.481481481,8.148148148,4.666666667,0.074074074,2020.0,25.0,11.0,1354.0,6.4004,0.0,1.0,5.0,1.0,0.12,0.0,74.06199021,1.16,0.76,1.04,0.56,2.8,0.36,0.44,0.24,0.04,0.48,0.0,0.24,0.12,24.52,0.08,1.76,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.12,0.0,0.12,0.04,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.12,1.8,3.88,2.08,0.04,2019.0
10972,German 2 Bundesliga,132925,S. Griesbeck,FC Heidenheim,Midfielder,24,0,2079,6.87875,2,0,4,0,0.625,0,78.67036011,1.75,1.0,1.333333333,0.0,1.208333333,0.875,0.416666667,0.458333333,0.666666667,2.041666667,0.125,0.833333333,1.333333333,30.08333333,0.083333333,1.583333333,0.041666667,0.875,0.0,0.0,0.0,0.0,0.041666667,0.333333333,0.25,0.625,0.416666667,0.208333333,0.208333333,0.083333333,0.0,0.333333333,0.166666667,0.041666667,0.041666667,0.0,0.083333333,0.083333333,0.0,0.0,0.5,1.166666667,2.0,4.416666667,2.416666667,0.0,2021,32.0,1.0,2696.0,6.8528125,1.0,2.0,6.0,0.0,0.5,0.0,73.98843931,2.3125,1.0,2.125,0.0,1.5625,0.84375,0.28125,0.625,0.5625,2.09375,0.09375,0.9375,1.6875,27.03125,0.125,1.0625,0.0,0.84375,0.0,0.0,0.0,0.0,0.0625,0.28125,0.15625,0.5,0.40625,0.09375,0.09375,0.375,0.0,0.03125,0.21875,0.0,0.03125,0.0,0.03125,0.03125,0.0,0.0,0.40625,0.96875,2.375,4.9375,2.5625,0.0625,2020.0,28.0,2.0,2323.0,6.898928571,0.0,1.0,9.0,0.0,0.25,1.0,71.14427861,2.642857143,1.857142857,1.5,0.0,1.821428571,0.964285714,0.25,0.392857143,0.464285714,1.821428571,0.035714286,0.964285714,1.0,28.71428571,0.0,1.0,0.0,0.964285714,0.0,0.0,0.0,0.0,0.035714286,0.107142857,0.107142857,0.25,0.142857143,0.107142857,0.107142857,0.035714286,0.0,0.107142857,0.035714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535714286,1.0,2.535714286,6.321428571,3.785714286,0.035714286,2019.0
10973,German 2 Bundesliga,104034,T. Beermann,FC Heidenheim,Defender,15,2,1162,6.873333333,0,1,2,0,0.666666667,0,85.69620253,0.466666667,1.533333333,0.733333333,0.533333333,3.866666667,0.133333333,1.133333333,0.4,0.066666667,1.0,0.0,0.133333333,0.4,52.66666667,0.133333333,4.133333333,0.0,0.133333333,0.0,0.0,0.0,0.0,0.2,0.4,0.066666667,0.666666667,0.066666667,0.6,0.066666667,0.4,0.066666667,0.2,0.533333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333,0.2,3.133333333,6.6,3.466666667,0.066666667,2021,25.0,0.0,2184.0,6.9352,1.0,1.0,2.0,0.0,0.6,1.0,81.91489362,0.8,1.44,0.64,0.72,5.48,0.2,1.0,0.04,0.12,0.2,0.04,0.08,0.16,45.12,0.0,2.76,0.0,0.2,0.0,0.0,0.0,0.0,0.08,0.48,0.04,0.6,0.04,0.56,0.12,0.44,0.0,0.04,0.44,0.0,0.04,0.0,0.04,0.0,0.04,0.04,0.04,0.16,2.24,6.2,3.96,0.04,2020.0,21.0,0.0,1890.0,6.954761905,1.0,1.0,1.0,0.0,0.619047619,0.0,80.45540797,1.047619048,2.333333333,1.19047619,0.476190476,5.80952381,0.380952381,0.952380952,0.238095238,0.095238095,0.952380952,0.142857143,0.095238095,0.428571429,50.19047619,0.0,3.857142857,0.0,0.380952381,0.0,0.0,0.0,0.0,0.095238095,0.523809524,0.0,0.619047619,0.238095238,0.380952381,0.142857143,0.19047619,0.0,0.285714286,0.380952381,0.047619048,0.0,0.0,0.047619048,0.0,0.047619048,0.047619048,0.095238095,0.19047619,3.380952381,8.19047619,4.80952381,0.047619048,2019.0
10976,German 2 Bundesliga,77444,H. Behrens,Nuernberg,Midfielder,28,1,2376,6.857142857,5,5,3,0,1.392857143,2,70.49180328,1.75,0.75,1.107142857,0.035714286,0.75,1.107142857,0.321428571,1.107142857,0.535714286,0.857142857,0.428571429,0.571428571,1.535714286,30.5,0.071428571,0.75,0.035714286,1.107142857,0.0,0.0,0.0,0.0,0.142857143,1.0,0.25,1.392857143,0.892857143,0.464285714,0.357142857,0.678571429,0.035714286,0.357142857,0.642857143,0.0,0.178571429,0.0,0.178571429,0.142857143,0.035714286,0.107142857,0.392857143,0.928571429,2.678571429,5.392857143,2.714285714,0.178571429,2021,30.0,0.0,2643.0,6.6,4.0,1.0,3.0,0.0,1.3,1.0,67.58544653,1.533333333,1.1,1.333333333,0.033333333,1.5,0.866666667,0.433333333,0.7,0.266666667,0.766666667,0.1,0.5,1.366666667,30.23333333,0.0,1.1,0.1,0.866666667,0.0,0.0,0.0,0.0,0.066666667,0.9,0.333333333,1.3,0.7,0.433333333,0.3,0.566666667,0.1,0.433333333,0.3,0.033333333,0.1,0.0,0.133333333,0.033333333,0.033333333,0.0,0.266666667,0.533333333,4.366666667,7.9,3.533333333,0.033333333,2020.0,34.0,0.0,3060.0,7.348823529,14.0,3.0,3.0,0.0,1.764705882,2.0,73.06903623,1.823529412,0.911764706,1.176470588,0.0,1.323529412,0.882352941,0.441176471,1.058823529,0.588235294,1.323529412,0.029411765,1.058823529,0.941176471,43.02941176,0.058823529,1.264705882,0.117647059,0.882352941,0.0,0.0,0.0,0.0,0.264705882,1.058823529,0.441176471,1.764705882,1.176470588,0.558823529,0.794117647,0.647058824,0.088235294,0.323529412,0.705882353,0.088235294,0.294117647,0.029411765,0.411764706,0.235294118,0.147058824,0.205882353,0.764705882,1.352941176,2.941176471,6.382352941,3.441176471,0.088235294,2019.0
10984,German 2 Bundesliga,128289,M. Riemann,Bochum,Goalkeeper,27,0,2424,6.843703704,0,0,1,1,0.0,2,59.25597874,0.037037037,0.0,0.037037037,0.0,0.444444444,0.037037037,0.0,0.111111111,0.111111111,0.111111111,0.0,0.0,0.037037037,41.81481481,0.0,15.0,0.037037037,0.037037037,0.148148148,2.0,1.407407407,3.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.037037037,0.444444444,0.407407407,0.0,2021,34.0,0.0,3060.0,6.936764706,0.0,0.0,4.0,0.0,0.0,2.0,55.36480687,0.058823529,0.117647059,0.029411765,0.0,1.323529412,0.0,0.0,0.147058824,0.117647059,0.205882353,0.0,0.0,0.088235294,41.11764706,0.0,13.02941176,0.0,0.0,0.205882353,1.764705882,1.617647059,3.588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647059,0.0,0.852941176,0.852941176,0.0,2020.0,26.0,0.0,2314.0,6.658461538,0.0,0.0,2.0,0.0,0.0,1.0,63.09662398,0.038461538,0.115384615,0.0,0.0,0.807692308,0.038461538,0.038461538,0.038461538,0.038461538,0.076923077,0.0,0.038461538,0.038461538,33.03846154,0.0,10.57692308,0.0,0.038461538,0.115384615,1.576923077,1.076923077,2.769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538,0.0,0.769230769,0.769230769,0.0,2019.0
10985,German 2 Bundesliga,322154,R. van Drongelen,Hamburger SV,Defender,26,3,2181,6.842692308,0,2,4,0,0.307692308,2,88.60075635,1.538461538,0.769230769,0.461538462,0.576923077,3.076923077,0.269230769,0.615384615,0.5,0.461538462,0.461538462,0.0,0.269230769,0.769230769,71.19230769,0.0,5.307692308,0.038461538,0.269230769,0.0,0.0,0.0,0.0,0.038461538,0.192307692,0.076923077,0.307692308,0.115384615,0.192307692,0.038461538,0.153846154,0.0,0.115384615,0.192307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538,0.5,3.115384615,5.961538462,2.846153846,0.076923077,2021,34.0,0.0,3016.0,6.991764706,2.0,0.0,4.0,0.0,0.470588235,0.0,87.01860666,1.411764706,1.294117647,0.676470588,0.323529412,4.558823529,0.411764706,0.882352941,0.205882353,0.352941176,0.176470588,0.0,0.294117647,0.5,67.97058824,0.058823529,3.205882353,0.029411765,0.411764706,0.0,0.0,0.0,0.0,0.029411765,0.323529412,0.117647059,0.470588235,0.058823529,0.411764706,0.117647059,0.294117647,0.0,0.058823529,0.323529412,0.029411765,0.029411765,0.0,0.058823529,0.0,0.058823529,0.058823529,0.058823529,0.411764706,3.0,6.588235294,3.588235294,0.0,2020.0,18.0,2.0,1444.0,6.428888889,0.0,0.0,4.0,0.0,0.277777778,0.0,73.07110439,1.666666667,1.055555556,0.611111111,0.388888889,2.833333333,0.388888889,0.611111111,0.0,0.277777778,0.333333333,0.0,0.444444444,0.888888889,36.72222222,0.055555556,1.777777778,0.0,0.388888889,0.0,0.0,0.0,0.0,0.0,0.277777778,0.0,0.277777778,0.0,0.277777778,0.055555556,0.111111111,0.055555556,0.111111111,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.666666667,2.166666667,3.888888889,1.722222222,0.0,2019.0
10989,German 2 Bundesliga,19910,N. Theuerkauf,FC Heidenheim,Midfielder,27,0,2280,6.826666667,2,2,3,0,0.851851852,1,76.67910448,1.296296296,0.888888889,0.518518519,0.037037037,1.555555556,0.481481481,0.222222222,1.333333333,0.333333333,0.592592593,0.185185185,0.333333333,0.814814815,39.7037037,1.259259259,3.444444444,0.037037037,0.481481481,0.0,0.0,0.0,0.0,0.037037037,0.296296296,0.518518519,0.851851852,0.444444444,0.407407407,0.37037037,0.185185185,0.0,0.296296296,0.0,0.037037037,0.037037037,0.0,0.074074074,0.037037037,0.037037037,0.0,0.592592593,0.925925926,1.0,1.814814815,0.814814815,0.074074074,2021,33.0,0.0,2840.0,6.77,0.0,3.0,3.0,1.0,0.575757576,0.0,76.49842271,1.121212121,1.272727273,0.606060606,0.303030303,2.848484848,0.454545455,0.545454545,0.909090909,0.212121212,0.787878788,0.060606061,0.212121212,0.393939394,38.42424242,0.757575758,3.696969697,0.0,0.454545455,0.0,0.0,0.0,0.0,0.0,0.212121212,0.363636364,0.575757576,0.363636364,0.212121212,0.212121212,0.242424242,0.03030303,0.121212121,0.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121212121,0.333333333,1.212121212,2.545454545,1.333333333,0.090909091,2020.0,26.0,3.0,2001.0,6.575,0.0,0.0,3.0,0.0,0.192307692,0.0,72.60638298,1.346153846,1.538461538,0.576923077,0.192307692,2.307692308,0.384615385,0.615384615,0.423076923,0.269230769,0.653846154,0.115384615,0.153846154,0.5,28.92307692,0.115384615,2.769230769,0.0,0.384615385,0.0,0.0,0.0,0.0,0.0,0.115384615,0.076923077,0.192307692,0.153846154,0.038461538,0.038461538,0.076923077,0.0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115384615,0.384615385,1.423076923,2.730769231,1.307692308,0.0,2019.0
10990,German 2 Bundesliga,132917,M. Männel,Erzgebirge Aue,Goalkeeper,27,0,2430,6.825555556,0,0,5,0,0.0,3,68.26826827,0.0,0.037037037,0.0,0.0,0.703703704,0.037037037,0.0,0.074074074,0.074074074,0.222222222,0.0,0.0,0.074074074,37.0,0.0,10.03703704,0.0,0.037037037,0.185185185,2.111111111,0.962962963,3.259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074,0.0,0.296296296,0.296296296,0.0,2021,30.0,0.0,2700.0,6.677666667,0.0,0.0,1.0,0.0,0.0,2.0,69.96497373,0.033333333,0.133333333,0.0,0.0,0.566666667,0.066666667,0.0,0.033333333,0.0,0.133333333,0.0,0.0,0.166666667,38.06666667,0.0,11.56666667,0.0,0.066666667,0.266666667,1.7,1.2,3.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.3,0.266666667,0.0,2020.0,34.0,0.0,3060.0,6.557647059,0.0,0.0,2.0,0.0,0.0,1.0,69.2114094,0.0,0.029411765,0.0,0.0,0.529411765,0.0,0.0,0.029411765,0.058823529,0.205882353,0.0,0.0,0.029411765,35.05882353,0.0,9.147058824,0.0,0.0,0.235294118,1.617647059,1.058823529,2.911764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529,0.029411765,0.411764706,0.382352941,0.0,2019.0
10992,German 2 Bundesliga,262879,J. Dudziak,Hamburger SV,Midfielder,23,3,1600,6.813478261,3,0,1,0,1.434782609,0,83.4670947,1.0,0.52173913,0.52173913,0.0,0.304347826,0.565217391,0.0,1.043478261,1.086956522,2.130434783,0.086956522,1.391304348,2.086956522,27.08695652,0.391304348,0.695652174,0.130434783,0.565217391,0.0,0.0,0.0,0.0,0.043478261,0.565217391,0.826086957,1.434782609,0.956521739,0.47826087,0.52173913,0.52173913,0.043478261,0.391304348,0.043478261,0.0,0.086956522,0.043478261,0.130434783,0.130434783,0.0,0.043478261,0.869565217,1.956521739,0.956521739,1.52173913,0.565217391,0.0,2021,24.0,0.0,2043.0,6.80375,2.0,1.0,4.0,0.0,0.75,1.0,76.33209418,1.958333333,1.0,0.666666667,0.125,1.583333333,0.75,0.083333333,0.583333333,1.416666667,2.291666667,0.0,1.291666667,1.25,33.625,0.125,1.208333333,0.041666667,0.75,0.0,0.0,0.0,0.0,0.0,0.583333333,0.166666667,0.75,0.666666667,0.083333333,0.333333333,0.291666667,0.0,0.125,0.083333333,0.0,0.083333333,0.0,0.083333333,0.083333333,0.0,0.041666667,0.666666667,2.083333333,1.5,2.5,1.0,0.041666667,2020.0,26.0,4.0,1863.0,6.901153846,1.0,2.0,5.0,0.0,0.538461538,0.0,80.49689441,2.038461538,1.692307692,0.461538462,0.0,1.423076923,0.423076923,0.076923077,0.653846154,1.269230769,2.153846154,0.038461538,1.192307692,0.884615385,30.96153846,0.192307692,1.423076923,0.0,0.423076923,0.0,0.0,0.0,0.0,0.0,0.346153846,0.192307692,0.538461538,0.346153846,0.153846154,0.230769231,0.192307692,0.0,0.115384615,0.0,0.0,0.038461538,0.0,0.038461538,0.038461538,0.0,0.0,1.769230769,3.038461538,0.846153846,1.769230769,0.923076923,0.076923077,2019.0
10997,German 2 Bundesliga,127973,B. Saller,Jahn Regensburg,Defender,22,1,1775,6.803636364,1,2,10,0,0.818181818,1,61.52737752,2.090909091,2.045454545,1.5,0.090909091,1.772727273,2.363636364,0.318181818,0.818181818,1.090909091,0.227272727,0.090909091,0.590909091,1.272727273,31.54545455,0.818181818,2.545454545,0.0,2.363636364,0.0,0.0,0.0,0.0,0.045454545,0.318181818,0.454545455,0.818181818,0.454545455,0.272727273,0.227272727,0.454545455,0.0,0.136363636,0.0,0.0,0.045454545,0.0,0.045454545,0.045454545,0.0,0.0,0.772727273,1.863636364,0.727272727,1.454545455,0.727272727,0.090909091,2021,31.0,1.0,2557.0,6.776774194,1.0,1.0,9.0,0.0,0.870967742,3.0,64.07369498,2.35483871,1.838709677,1.419354839,0.161290323,2.580645161,1.129032258,0.387096774,1.322580645,0.35483871,0.35483871,0.032258065,0.419354839,0.903225806,31.51612903,0.774193548,3.516129032,0.0,1.129032258,0.0,0.0,0.0,0.0,0.0,0.258064516,0.612903226,0.870967742,0.451612903,0.290322581,0.096774194,0.451612903,0.032258065,0.322580645,0.032258065,0.0,0.032258065,0.0,0.032258065,0.032258065,0.0,0.0,0.258064516,0.612903226,1.096774194,2.161290323,1.064516129,0.032258065,2020.0,29.0,3.0,2298.0,6.742758621,1.0,1.0,4.0,0.0,0.896551724,0.0,64.23982869,2.206896552,1.965517241,1.068965517,0.275862069,2.034482759,1.103448276,0.24137931,1.034482759,0.413793103,0.413793103,0.0,0.827586207,0.931034483,32.20689655,0.586206897,1.965517241,0.0,1.103448276,0.0,0.0,0.0,0.0,0.034482759,0.206896552,0.655172414,0.896551724,0.413793103,0.413793103,0.172413793,0.482758621,0.034482759,0.24137931,0.0,0.0,0.034482759,0.0,0.034482759,0.034482759,0.0,0.0,0.965517241,1.379310345,0.931034483,2.103448276,1.172413793,0.034482759,2019.0
10998,German 2 Bundesliga,112490,F. Holland,Darmstadt,Defender,26,0,2340,6.800769231,0,4,6,0,1.076923077,1,74.90530303,1.653846154,0.961538462,1.076923077,0.461538462,1.692307692,0.692307692,0.269230769,0.961538462,0.576923077,1.730769231,0.038461538,0.5,0.692307692,40.61538462,0.576923077,2.884615385,0.0,0.692307692,0.0,0.0,0.0,0.0,0.0,0.423076923,0.653846154,1.076923077,0.653846154,0.423076923,0.230769231,0.615384615,0.038461538,0.230769231,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538461538,1.115384615,1.653846154,2.769230769,1.115384615,0.153846154,2021,32.0,0.0,2844.0,6.7628125,0.0,3.0,6.0,1.0,0.46875,0.0,72.93706294,2.71875,1.3125,1.1875,0.375,3.21875,0.53125,0.3125,0.5625,0.21875,1.4375,0.0,0.34375,0.84375,44.6875,0.28125,3.3125,0.0625,0.53125,0.0,0.0,0.0,0.0,0.03125,0.25,0.1875,0.46875,0.46875,0.0,0.125,0.25,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.59375,1.46875,2.8125,1.34375,0.09375,2020.0,32.0,0.0,2821.0,6.833125,1.0,2.0,5.0,1.0,0.46875,0.0,68.89312977,2.375,1.3125,1.40625,0.21875,2.59375,0.53125,0.34375,0.4375,0.34375,1.8125,0.09375,0.21875,0.25,32.75,0.4375,2.84375,0.0,0.53125,0.0,0.0,0.0,0.0,0.0625,0.125,0.28125,0.46875,0.3125,0.15625,0.1875,0.1875,0.03125,0.09375,0.03125,0.03125,0.0,0.0,0.03125,0.03125,0.0,0.0,0.53125,0.875,1.0625,2.59375,1.53125,0.0625,2019.0
11002,German 2 Bundesliga,110183,O. Sorg,Nuernberg,Defender,20,1,1702,6.794,0,1,2,0,0.35,0,72.66313933,1.7,2.6,0.65,0.2,1.65,1.15,0.35,0.45,0.7,0.8,0.0,0.45,0.6,28.35,0.45,2.15,0.1,1.15,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.35,0.25,0.1,0.1,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.2,1.1,1.55,0.45,0.05,2021,19.0,1.0,1583.0,6.517368421,0.0,0.0,5.0,1.0,0.210526316,0.0,75.51581843,2.210526316,2.421052632,0.578947368,0.157894737,2.263157895,1.210526316,0.473684211,0.315789474,0.473684211,1.473684211,0.0,0.210526316,0.526315789,38.26315789,0.263157895,3.526315789,0.0,1.210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.210526316,0.210526316,0.157894737,0.052631579,0.105263158,0.0,0.0,0.105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210526316,0.684210526,1.263157895,1.789473684,0.526315789,0.0,2020.0,22.0,2.0,1693.0,6.482272727,0.0,1.0,4.0,0.0,0.318181818,0.0,70.62404871,2.090909091,1.909090909,0.818181818,0.227272727,2.909090909,1.363636364,0.318181818,0.363636364,0.227272727,0.772727273,0.0,0.363636364,0.272727273,29.86363636,0.227272727,2.454545455,0.0,1.363636364,0.0,0.0,0.0,0.0,0.0,0.090909091,0.227272727,0.318181818,0.181818182,0.136363636,0.0,0.181818182,0.0,0.136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818182,0.409090909,0.863636364,1.545454545,0.681818182,0.045454545,2019.0
11010,German 2 Bundesliga,137254,L. Hinterseer,Hamburger SV,Forward,24,5,1728,6.778333333,9,2,4,0,1.708333333,1,72.83950617,0.75,0.166666667,0.833333333,0.0,0.333333333,0.25,0.041666667,0.708333333,0.375,0.916666667,0.625,1.208333333,2.25,13.5,0.125,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.208333333,1.208333333,0.291666667,1.708333333,1.291666667,0.333333333,0.833333333,0.541666667,0.0,0.333333333,0.375,0.125,0.208333333,0.041666667,0.375,0.25,0.041666667,0.083333333,0.291666667,0.666666667,2.541666667,4.083333333,1.541666667,0.083333333,2021,31.0,0.0,2699.0,7.05483871,18.0,5.0,4.0,0.0,2.612903226,4.0,67.57865937,0.483870968,0.129032258,2.0,0.0,1.064516129,0.451612903,0.064516129,0.806451613,0.419354839,2.161290323,0.935483871,2.709677419,4.193548387,23.58064516,0.387096774,0.483870968,0.032258065,0.451612903,0.0,0.0,0.0,0.0,0.419354839,1.806451613,0.387096774,2.612903226,2.064516129,0.35483871,1.096774194,0.903225806,0.096774194,0.612903226,0.64516129,0.096774194,0.451612903,0.032258065,0.580645161,0.419354839,0.032258065,0.064516129,1.258064516,1.677419355,5.451612903,9.35483871,3.903225806,0.161290323,2020.0,31.0,3.0,2544.0,6.972580645,14.0,3.0,2.0,1.0,2.451612903,6.0,69.23076923,0.483870968,0.193548387,1.387096774,0.0,1.032258065,0.290322581,0.096774194,0.677419355,0.548387097,1.612903226,0.483870968,1.709677419,2.193548387,18.03225806,0.032258065,0.258064516,0.064516129,0.290322581,0.0,0.0,0.0,0.0,0.35483871,1.774193548,0.322580645,2.451612903,1.741935484,0.548387097,1.096774194,0.870967742,0.0,0.483870968,0.483870968,0.193548387,0.258064516,0.0,0.451612903,0.290322581,0.129032258,0.064516129,1.161290323,1.709677419,3.967741935,7.129032258,3.161290323,0.096774194,2019.0
